objectid,parentid,title,architect,building_type,architecture_firm,building_materials,date,date_began,date_completed,date_alteration,date_restoration,date_demolished,description,subject,address,street_name,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,object_thumb,object_location,reference_url
"in081_01","in081","View looking south-west (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/sidbecdosco01.jpg","https://digital.library.mcgill.ca/industrial/images/sidbecdosco01.jpg","https://digital.library.mcgill.ca/industrial/images/sidbecdosco01.jpg","","","https://digital.library.mcgill.ca/industrial/images/sidbecdosco01.jpg","https://digital.library.mcgill.ca/industrial/images/sidbecdosco01.jpg",https://sgolds15.github.io/industrial/items/in081.html#in081_01
"in081_02","in081","View looking south-west (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/sidbecdosco02.jpg","https://digital.library.mcgill.ca/industrial/images/sidbecdosco02.jpg","https://digital.library.mcgill.ca/industrial/images/sidbecdosco02.jpg","","","https://digital.library.mcgill.ca/industrial/images/sidbecdosco02.jpg","https://digital.library.mcgill.ca/industrial/images/sidbecdosco02.jpg",https://sgolds15.github.io/industrial/items/in081.html#in081_02
"in082","","Anchor Packing Division Robco Inc.","","packing plant","","","","","","","","","","","5600 rue Philippe Turcot","","45.4649922","-73.5995827","","IN082","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","multiple","https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg","https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg","https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg","","","https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg","https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg",https://sgolds15.github.io/industrial/items/in082.html
"in082_01","in082","View, looking south-west, from interior court-yard (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/anchorpack01.jpg","https://digital.library.mcgill.ca/industrial/images/anchorpack01.jpg","https://digital.library.mcgill.ca/industrial/images/anchorpack01.jpg","","","https://digital.library.mcgill.ca/industrial/images/anchorpack01.jpg","https://digital.library.mcgill.ca/industrial/images/anchorpack01.jpg",https://sgolds15.github.io/industrial/items/in082.html#in082_01
"in082_02","in082","Interior court-yard, looking south-east (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg","https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg","https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg","","","https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg","https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg",https://sgolds15.github.io/industrial/items/in082.html#in082_02
"in083","","Dominion Textile Company Ltd.","","textile mill","","","","","","","","","","","5624-5630 rue St-Patrick","","45.4627064","-73.5982056","","IN083","Image;StillImage","image/jpeg","eng","","","record","","","","","","","",https://sgolds15.github.io/industrial/items/in083.html
"in084","","Canadian Carbonate Ltd.","","processing plant","","reinforced concrete; brick walls; concrete floors and roof","1910","","c. 1910","","1988","","","","2102 rue Cabot","","45.4655055","-73.5923787","","IN084","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","multiple","https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg","https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg","https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg","","","https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg","https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg",https://sgolds15.github.io/industrial/items/in084.html
"in084_01","in084","View looking south-east (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg","https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg","https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg","","","https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg","https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg",https://sgolds15.github.io/industrial/items/in084.html#in084_01
"in084_02","in084","View, looking south-east, from rue St-Patrick (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/cancarb02.jpg","https://digital.library.mcgill.ca/industrial/images/cancarb02.jpg","https://digital.library.mcgill.ca/industrial/images/cancarb02.jpg","","","https://digital.library.mcgill.ca/industrial/images/cancarb02.jpg","https://digital.library.mcgill.ca/industrial/images/cancarb02.jpg",https://sgolds15.github.io/industrial/items/in084.html#in084_02
"in085","","Jaztex et Austres","","factory","","concrete and brick","1923","","c.1923","","","","","","780 rue St-Rémi","","45.4724808","-73.5954916","","IN085","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","multiple","https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg","https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg","https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg","","","https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg","https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg",https://sgolds15.github.io/industrial/items/in085.html
"in085_01","in085","View, looking north of south-east façade (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg","https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg","https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg","","","https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg","https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg",https://sgolds15.github.io/industrial/items/in085.html#in085_01
"in085_02","in085","View of west façade (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/toshiba02.jpg","https://digital.library.mcgill.ca/industrial/images/toshiba02.jpg","https://digital.library.mcgill.ca/industrial/images/toshiba02.jpg","","","https://digital.library.mcgill.ca/industrial/images/toshiba02.jpg","https://digital.library.mcgill.ca/industrial/images/toshiba02.jpg",https://sgolds15.github.io/industrial/items/in085.html#in085_02
"in085_03","in085","South-east portion of building (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/toshiba03.jpg","https://digital.library.mcgill.ca/industrial/images/toshiba03.jpg","https://digital.library.mcgill.ca/industrial/images/toshiba03.jpg","","","https://digital.library.mcgill.ca/industrial/images/toshiba03.jpg","https://digital.library.mcgill.ca/industrial/images/toshiba03.jpg",https://sgolds15.github.io/industrial/items/in085.html#in085_03
"in086","","Fabrique de Jute","","factory","","brick","","","","","","","","","4755 rue Acorn","","45.4734968","-73.5907171","","IN086","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","image","https://digital.library.mcgill.ca/industrial/images/in086.jpg","https://digital.library.mcgill.ca/industrial/images/in086.jpg","https://digital.library.mcgill.ca/industrial/images/in086.jpg","","","https://digital.library.mcgill.ca/industrial/images/in086.jpg","https://digital.library.mcgill.ca/industrial/images/in086.jpg",https://sgolds15.github.io/industrial/items/in086.html
"in088","","J.W.I. (Johnson Wire)","","industrial complex","","","1901","","1901","","","","","","4783-4790 rue Dagenais","","45.47216572","-73.5905558","","IN088","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","multiple","https://digital.library.mcgill.ca/industrial/images/jwi01.jpg","https://digital.library.mcgill.ca/industrial/images/jwi01.jpg","https://digital.library.mcgill.ca/industrial/images/jwi01.jpg","","","https://digital.library.mcgill.ca/industrial/images/jwi01.jpg","https://digital.library.mcgill.ca/industrial/images/jwi01.jpg",https://sgolds15.github.io/industrial/items/in088.html
"in088_01","in088","View of factory building on south side of rue Dagenais (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/jwi01.jpg","https://digital.library.mcgill.ca/industrial/images/jwi01.jpg","https://digital.library.mcgill.ca/industrial/images/jwi01.jpg","","","https://digital.library.mcgill.ca/industrial/images/jwi01.jpg","https://digital.library.mcgill.ca/industrial/images/jwi01.jpg",https://sgolds15.github.io/industrial/items/in088.html#in088_01
"in088_02","in088","Detail of commemorative plaque from 1901 (photo: 1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/jwi02.jpg","https://digital.library.mcgill.ca/industrial/images/jwi02.jpg","https://digital.library.mcgill.ca/industrial/images/jwi02.jpg","","","https://digital.library.mcgill.ca/industrial/images/jwi02.jpg","https://digital.library.mcgill.ca/industrial/images/jwi02.jpg",https://sgolds15.github.io/industrial/items/in088.html#in088_02
"in089","","Stanchem (Standard Chemical)","","factory","","brick","1939","1902","1939","","","","","","5070 rue St-Ambroise","","45.46889089","-73.58992613","","IN089","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","multiple","https://digital.library.mcgill.ca/industrial/images/stanchem01.jpg","https://digital.library.mcgill.ca/industrial/images/stanchem01.jpg","https://digital.library.mcgill.ca/industrial/images/stanchem01.jpg","","","https://digital.library.mcgill.ca/industrial/images/stanchem01.jpg","https://digital.library.mcgill.ca/industrial/images/stanchem01.jpg",https://sgolds15.github.io/industrial/items/in089.html
"in089_01","in089","View of the dry material storage building, looking north-west, from across the canal (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/stanchem.jpg","https://digital.library.mcgill.ca/industrial/images/stanchem.jpg","https://digital.library.mcgill.ca/industrial/images/stanchem.jpg","","","https://digital.library.mcgill.ca/industrial/images/stanchem.jpg","https://digital.library.mcgill.ca/industrial/images/stanchem.jpg",https://sgolds15.github.io/industrial/items/in089.html#in089_01
"in089_02","in089","View, looking north, of one of the original storage buildings (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/stanchem01.jpg","https://digital.library.mcgill.ca/industrial/images/stanchem01.jpg","https://digital.library.mcgill.ca/industrial/images/stanchem01.jpg","","","https://digital.library.mcgill.ca/industrial/images/stanchem01.jpg","https://digital.library.mcgill.ca/industrial/images/stanchem01.jpg",https://sgolds15.github.io/industrial/items/in089.html#in089_02
"in090","","Simmons Ltd./ Complexe du Canal","","factory","","brick; concrete","1919","1906","c.1919","1930?, 1946, c. 1960","","","","","4710 rue St-Ambroise","","45.47071375","-73.58546319","","IN090","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","multiple","https://digital.library.mcgill.ca/industrial/images/simmons04.jpg","https://digital.library.mcgill.ca/industrial/images/simmons04.jpg","https://digital.library.mcgill.ca/industrial/images/simmons04.jpg","","","https://digital.library.mcgill.ca/industrial/images/simmons04.jpg","https://digital.library.mcgill.ca/industrial/images/simmons04.jpg",https://sgolds15.github.io/industrial/items/in090.html
